UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],delta_temp,power_proxy,Machine failure,TWF,HDF,PWF,OSF,RNF,risk_score,risk_level
8409,M23268,M,298.5,309.6,1572,33.0,127,11.100000000000023,51876.0,0,0,0,0,0,0,0.4531468150861924,Medium
8410,L55589,L,298.5,309.6,1861,26.9,130,11.100000000000023,50060.899999999994,0,0,0,0,0,0,0.4202951613629161,Medium
8411,L55590,L,298.5,309.5,1548,44.5,132,11.0,68886.0,0,0,0,0,0,0,0.5624576455258118,High
8412,L55591,L,298.6,309.8,1496,37.7,134,11.199999999999989,56399.200000000004,0,0,0,0,0,0,0.500201125979483,Medium
8413,M23272,M,298.6,309.7,1314,49.7,136,11.099999999999966,65305.8,0,0,0,0,0,0,0.5893090207313223,High
8414,M23273,M,298.6,309.7,1422,49.7,139,11.099999999999966,70673.40000000001,0,0,0,0,0,0,0.6061122833033409,High
8415,L55594,L,298.6,309.8,1842,20.1,142,11.199999999999989,37024.200000000004,0,0,0,0,0,0,0.3726133769612031,Low
8416,M23275,M,298.7,309.9,1434,53.0,144,11.199999999999989,76002.0,0,0,0,0,0,0,0.6441218422839601,High
8417,M23276,M,298.8,310.1,1585,31.3,147,11.300000000000011,49610.5,0,0,0,0,0,0,0.4703364757026806,Medium
8418,H37831,H,298.8,310.1,1704,30.7,150,11.300000000000011,52312.799999999996,0,0,0,0,0,0,0.4778545118759081,Medium
8419,L55598,L,298.9,310.2,1971,23.2,155,11.300000000000011,45727.2,0,0,0,0,0,0,0.42975401897360477,Medium
8420,L55599,L,299.0,310.3,1431,39.9,157,11.300000000000011,57096.9,0,0,0,0,0,0,0.5502203000522847,High
8421,L55600,L,298.9,310.4,1546,37.7,159,11.5,58284.200000000004,0,0,0,0,0,0,0.5439621255421558,High
8422,L55601,L,298.9,310.3,1496,36.3,161,11.400000000000034,54304.799999999996,0,0,0,0,0,0,0.5304907675570136,Medium
8423,H37836,H,298.9,310.3,1243,63.0,163,11.400000000000034,78309.0,0,0,0,0,0,0,0.7342899005016684,High
8424,L55603,L,299.0,310.4,1452,46.2,168,11.399999999999977,67082.40000000001,0,0,0,0,0,0,0.6246628864513929,High
8425,L55604,L,299.1,310.6,1380,44.7,170,11.5,61686.00000000001,0,0,0,0,0,0,0.6074582947645629,High
8426,L55605,L,299.2,310.6,1567,38.4,172,11.400000000000034,60172.799999999996,0,0,0,0,0,0,0.5726050355867939,High
8427,L55606,L,299.1,310.5,1628,35.9,174,11.399999999999977,58445.2,0,0,0,0,0,0,0.5581491731471159,High
8428,L55607,L,299.1,310.4,1505,46.1,176,11.299999999999955,69380.5,0,0,0,0,0,0,0.6419251378824826,High
8429,M23288,M,299.0,310.3,1827,28.0,178,11.300000000000011,51156.0,0,0,0,0,0,0,0.5046889683565037,Medium
8430,L55609,L,299.0,310.3,1577,40.0,181,11.300000000000011,63080.0,0,0,0,0,0,0,0.6021575289439781,High
8431,L55610,L,298.9,310.2,1304,57.2,183,11.300000000000011,74588.8,0,0,0,0,0,0,0.7256835992811854,High
8432,H37845,H,298.9,310.1,1324,54.6,185,11.200000000000045,72290.40000000001,0,0,0,0,0,0,0.709395785640471,High
8433,L55612,L,298.8,310.0,1537,39.9,190,11.199999999999989,61326.299999999996,0,0,0,0,0,0,0.6118970306427446,High
8434,M23293,M,298.8,310.1,1501,48.7,192,11.300000000000011,73098.7,0,0,0,0,0,0,0.6898615238726334,High
8435,M23294,M,298.7,309.9,1654,29.1,195,11.199999999999989,48131.4,0,0,0,0,0,0,0.5308145792852967,Medium
8436,M23295,M,298.7,310.0,1519,38.1,198,11.300000000000011,57873.9,0,0,0,0,0,0,0.6068981251912264,High
8437,L55616,L,298.7,309.9,1371,51.3,201,11.199999999999989,70332.3,0,0,0,0,0,0,0.7121608077684062,High
8438,L55617,L,298.7,309.8,1181,65.9,203,11.100000000000023,77827.90000000001,1,0,0,0,1,0,0.8123841147397588,High
8439,L55618,L,298.6,309.8,1469,42.8,205,11.199999999999989,62873.2,0,0,0,0,0,0,0.6550221602614965,High
8440,L55619,L,298.6,309.8,1637,34.6,207,11.199999999999989,56640.200000000004,0,0,0,0,0,0,0.5991246689984862,High
8441,L55620,L,298.6,309.8,1370,56.0,0,11.199999999999989,76720.0,0,0,0,0,0,0,0.43455061120676264,Medium
8442,L55621,L,298.6,309.9,1630,30.6,2,11.299999999999955,49878.0,0,0,0,0,0,0,0.23784234175127056,Low
8443,L55622,L,298.6,310.0,1517,39.0,4,11.399999999999977,59163.0,0,0,0,0,0,0,0.3080202238822456,Low
8444,M23303,M,298.6,309.9,1668,32.3,6,11.299999999999955,53876.399999999994,0,0,0,0,0,0,0.26249090749845105,Low
8445,M23304,M,298.6,309.9,1818,24.9,9,11.299999999999955,45268.2,0,0,0,0,0,0,0.20723333570679614,Low
8446,M23305,M,298.6,310.0,1541,36.9,12,11.399999999999977,56862.899999999994,0,0,0,0,0,0,0.3039620093556453,Low
8447,L55626,L,298.5,309.9,1482,42.1,15,11.399999999999977,62392.200000000004,0,0,0,0,0,0,0.3497000157677706,Low
8448,L55627,L,298.6,310.1,1439,49.9,17,11.5,71806.09999999999,0,0,0,0,0,0,0.4168708132670552,Low
8449,L55628,L,298.5,310.0,1492,41.2,19,11.5,61470.4,0,0,0,0,0,0,0.34900792730994357,Low
8450,L55629,L,298.4,309.9,1725,27.8,21,11.5,47955.0,0,0,0,0,0,0,0.2481765639837235,Low
8451,L55630,L,298.4,310.0,1559,44.2,23,11.600000000000023,68907.8,0,0,0,0,0,0,0.3885262593464487,Low
8452,L55631,L,298.5,310.0,1435,42.5,25,11.5,60987.5,0,0,0,0,0,0,0.3645519477195517,Low
8453,M23312,M,298.6,310.0,1512,37.5,27,11.399999999999977,56700.0,0,0,0,0,0,0,0.3306081161862262,Low
8454,L55633,L,298.6,309.9,1564,37.1,30,11.299999999999955,58024.4,0,0,0,0,0,0,0.3361291220501206,Low
8455,L55634,L,298.6,310.0,1522,40.3,32,11.399999999999977,61336.6,0,0,0,0,0,0,0.3643156038300737,Low
8456,L55635,L,298.6,309.9,1356,59.5,34,11.299999999999955,80682.0,0,0,0,0,0,0,0.5164383316282919,Medium
8457,L55636,L,298.6,309.9,1556,38.6,36,11.299999999999955,60061.600000000006,0,0,0,0,0,0,0.3584343243786393,Low
8458,L55637,L,298.6,309.9,1393,45.5,38,11.299999999999955,63381.5,0,0,0,0,0,0,0.4069677772153428,Low
8459,L55638,L,298.7,309.9,1753,26.8,40,11.199999999999989,46980.4,0,0,0,0,0,0,0.2705318064390894,Low
8460,L55639,L,298.7,309.9,1651,29.5,42,11.199999999999989,48704.5,0,0,0,0,0,0,0.29240281668275087,Low
8461,L55640,L,298.7,309.9,1372,54.7,44,11.199999999999989,75048.40000000001,0,0,0,0,0,0,0.4932171408854992,Medium
8462,L55641,L,298.7,309.9,1446,43.3,46,11.199999999999989,62611.799999999996,0,0,0,0,0,0,0.4057986878176153,Low
8463,M23322,M,298.7,309.8,1501,44.7,48,11.100000000000023,67094.7,0,0,0,0,0,0,0.42672544427790626,Medium
8464,M23323,M,298.7,309.9,1411,45.1,51,11.199999999999989,63636.1,0,0,0,0,0,0,0.42589538211880834,Medium
8465,H37878,H,298.6,309.7,1672,27.5,54,11.099999999999966,45980.0,0,0,0,0,0,0,0.2942646012252376,Low
8466,M23325,M,298.7,309.8,1475,40.5,59,11.100000000000023,59737.5,0,0,0,0,0,0,0.40450931785110916,Low
8467,L55646,L,298.7,309.8,1469,38.4,62,11.100000000000023,56409.6,0,0,0,0,0,0,0.39023665494657134,Low
8468,L55647,L,298.6,309.8,1704,28.3,64,11.199999999999989,48223.200000000004,0,0,0,0,0,0,0.3195106110001187,Low
8469,H37882,H,298.6,309.7,1463,39.1,66,11.099999999999966,57203.3,0,0,0,0,0,0,0.40219024246249596,Low
8470,M23329,M,298.6,309.7,1280,64.1,71,11.099999999999966,82048.0,0,0,0,0,0,0,0.6032802745393611,High
8471,L55650,L,298.7,309.9,1464,38.0,74,11.199999999999989,55632.0,0,0,0,0,0,0,0.405264036014276,Low
8472,L55651,L,298.6,309.8,1332,46.4,76,11.199999999999989,61804.799999999996,0,0,0,0,0,0,0.46844927881822684,Medium
8473,L55652,L,298.5,309.7,1634,37.8,78,11.199999999999989,61765.2,0,0,0,0,0,0,0.42426961173360844,Medium
8474,M23333,M,298.6,309.8,1430,43.1,80,11.199999999999989,61633.0,0,0,0,0,0,0,0.45625551292812305,Medium
8475,M23334,M,298.5,309.7,1523,44.6,83,11.199999999999989,67925.8,0,0,0,0,0,0,0.483379317208696,Medium
8476,M23335,M,298.5,309.7,1557,37.7,86,11.199999999999989,58698.9,0,0,0,0,0,0,0.4294788735091849,Medium
8477,L55656,L,298.5,309.6,1585,32.2,89,11.100000000000023,51037.00000000001,0,0,0,0,0,0,0.38678705410978087,Low
8478,H37891,H,298.5,309.6,1579,33.5,91,11.100000000000023,52896.5,0,0,0,0,0,0,0.4012699798360202,Low
8479,M23338,M,298.5,309.7,1354,60.8,96,11.199999999999989,82323.2,0,0,0,0,0,0,0.6252924305866289,High
8480,L55659,L,298.6,309.7,1627,33.4,99,11.099999999999966,54341.799999999996,0,0,0,0,0,0,0.4166161195718184,Low
8481,L55660,L,298.4,309.6,1477,35.6,101,11.200000000000045,52581.200000000004,0,0,0,0,0,0,0.4279102869831165,Medium
8482,M23341,M,298.3,309.4,1595,29.0,103,11.099999999999966,46255.0,0,0,0,0,0,0,0.38059459830821785,Low
8483,L55662,L,298.4,309.5,1520,38.1,106,11.100000000000023,57912.0,0,0,0,0,0,0,0.46152918463301135,Medium
8484,L55663,L,298.3,309.4,1618,31.5,108,11.099999999999966,50967.0,0,0,0,0,0,0,0.4128231466182365,Low
8485,L55664,L,298.4,309.5,1397,50.3,110,11.100000000000023,70269.09999999999,0,0,0,0,0,0,0.5626507837144238,High
8486,L55665,L,298.4,309.5,1450,47.9,112,11.100000000000023,69455.0,0,0,0,0,0,0,0.5507968671732216,High
8487,M23346,M,298.5,309.5,1501,40.2,114,11.0,60340.200000000004,0,0,0,0,0,0,0.49117166303423343,Medium
8488,L55667,L,298.4,309.4,1392,50.1,117,11.0,69739.2,0,0,0,0,0,0,0.5714284717096403,High
8489,L55668,L,298.4,309.4,1385,43.2,119,11.0,59832.00000000001,0,0,0,0,0,0,0.514418469870397,Medium
8490,L55669,L,298.4,309.4,1461,46.3,121,11.0,67644.3,0,0,0,0,0,0,0.5521665403128851,High
8491,M23350,M,298.5,309.6,1364,58.7,123,11.100000000000023,80066.8,0,0,0,0,0,0,0.6513719289950259,High
8492,L55671,L,298.5,309.5,1579,38.6,126,11.0,60949.4,0,0,0,0,0,0,0.502721565861053,Medium
8493,M23352,M,298.4,309.5,1514,38.8,128,11.100000000000023,58743.2,0,0,0,0,0,0,0.5020255269603782,Medium
8494,M23353,M,298.3,309.5,1560,36.9,131,11.199999999999989,57564.0,0,0,0,0,0,0,0.49367956674910457,Medium
8495,L55674,L,298.3,309.5,1542,36.7,134,11.199999999999989,56591.4,0,0,0,0,0,0,0.4951384646076733,Medium
8496,L55675,L,298.3,309.4,1668,27.1,136,11.099999999999966,45202.8,0,0,0,0,0,0,0.4199648177909048,Medium
8497,M23356,M,298.3,309.4,1816,22.6,138,11.099999999999966,41041.600000000006,0,0,0,0,0,0,0.38905201586589605,Low
8498,M23357,M,298.3,309.4,1509,34.2,141,11.099999999999966,51607.8,0,0,0,0,0,0,0.4812720044855555,Medium
8499,L55678,L,298.4,309.6,1479,37.8,144,11.200000000000045,55906.2,0,0,0,0,0,0,0.5154531573061267,Medium
8500,L55679,L,298.4,309.6,1655,30.2,146,11.200000000000045,49981.0,0,0,0,0,0,0,0.4635439490534814,Medium
8501,L55680,L,298.3,309.5,1711,30.3,148,11.199999999999989,51843.3,0,0,0,0,0,0,0.47143975935979776,Medium
8502,L55681,L,298.4,309.7,1581,34.6,150,11.300000000000011,54702.600000000006,0,0,0,0,0,0,0.5046525998727343,Medium
8503,H37916,H,298.6,309.8,1279,55.9,152,11.199999999999989,71496.09999999999,0,0,0,0,0,0,0.6625800586334121,High
8504,L55683,L,298.5,309.8,1468,40.9,157,11.300000000000011,60041.2,0,0,0,0,0,0,0.5623301991495655,High
8505,L55684,L,298.4,309.7,1419,41.3,159,11.300000000000011,58604.7,0,0,0,0,0,0,0.5644624600014808,High
8506,L55685,L,298.4,309.7,1530,38.6,161,11.300000000000011,59058.0,0,0,0,0,0,0,0.5538078465523262,High
8507,L55686,L,298.4,309.6,1710,27.3,163,11.200000000000045,46683.0,1,0,0,0,0,0,0.467077249850532,Medium
8508,L55687,L,298.4,309.7,1518,39.8,165,11.300000000000011,60416.399999999994,0,0,0,0,0,0,0.5697774816962857,High
8509,M23368,M,298.4,309.7,1679,33.3,167,11.300000000000011,55910.7,0,0,0,0,0,0,0.5271016297590155,Medium
8510,M23369,M,298.4,309.7,1870,22.5,170,11.300000000000011,42075.0,0,0,0,0,0,0,0.4414173430769234,Medium
8511,L55690,L,298.3,309.7,1484,44.3,173,11.399999999999977,65741.2,0,0,0,0,0,0,0.6191149922531078,High
8512,L55691,L,298.4,309.7,1457,44.2,175,11.300000000000011,64399.4,0,0,0,0,0,0,0.6187127768323764,High
8513,H37926,H,298.3,309.6,1546,36.2,177,11.300000000000011,55965.200000000004,0,0,0,0,0,0,0.5589684255710864,High
8514,M23373,M,298.2,309.5,1478,36.5,182,11.300000000000011,53947.0,0,0,0,0,0,0,0.5639873275862852,High
8515,L55694,L,298.2,309.4,1447,47.1,185,11.199999999999989,68153.7,0,0,0,0,0,0,0.6588924596639589,High
8516,L55695,L,298.2,309.4,1443,45.4,187,11.199999999999989,65512.2,0,0,0,0,0,0,0.6467788075317906,High
8517,L55696,L,298.3,309.6,1527,30.9,189,11.300000000000011,47184.299999999996,0,0,0,0,0,0,0.5290905337366728,Medium
8518,M23377,M,298.3,309.6,1469,54.8,191,11.300000000000011,80501.2,0,0,0,0,0,0,0.738429269618407,High
8519,M23378,M,298.3,309.6,1681,27.1,194,11.300000000000011,45555.100000000006,0,0,0,0,0,0,0.5124559869690853,Medium
8520,L55699,L,298.3,309.6,1420,44.1,197,11.300000000000011,62622.0,0,0,0,0,0,0,0.648952387925094,High
8521,M23380,M,298.3,309.5,1543,49.9,199,11.199999999999989,76995.7,0,0,0,0,0,0,0.7162780895225005,High
8522,L55701,L,298.4,309.5,1376,50.4,202,11.100000000000023,69350.4,0,0,0,0,0,0,0.7065906007614965,High
8523,H37936,H,298.3,309.4,1631,29.8,0,11.099999999999966,48603.8,0,0,0,0,0,0,0.22742174871512413,Low
8524,H37937,H,298.3,309.3,1529,41.7,5,11.0,63759.3,0,0,0,0,0,0,0.33476360234349545,Low
8525,L55704,L,298.3,309.4,1468,46.2,10,11.099999999999966,67821.6,0,0,0,0,0,0,0.376521384709562,Low
8526,L55705,L,298.3,309.4,1378,52.3,12,11.099999999999966,72069.4,0,0,0,0,0,0,0.4227440831061734,Medium
8527,L55706,L,298.3,309.3,1401,51.9,14,11.0,72711.9,0,0,0,0,0,0,0.4251519358740591,Medium
8528,L55707,L,298.4,309.3,1531,37.4,16,10.900000000000034,57259.4,0,0,0,0,0,0,0.3139242478770664,Low
8529,L55708,L,298.4,309.3,1512,35.8,18,10.900000000000034,54129.6,0,0,0,0,0,0,0.30126291057576204,Low
8530,M23389,M,298.5,309.4,1522,47.4,20,10.899999999999977,72142.8,0,0,0,0,0,0,0.40863414614614724,Low
8531,M23390,M,298.5,309.3,1615,31.8,23,10.800000000000011,51357.0,0,0,0,0,0,0,0.2809604170802909,Low
8532,L55711,L,298.6,309.3,1449,46.5,26,10.699999999999989,67378.5,0,0,0,0,0,0,0.4024706008418806,Low
8533,L55712,L,298.6,309.4,1315,55.5,28,10.799999999999955,72982.5,0,0,0,0,0,0,0.46767453998629427,Medium
8534,M23393,M,298.6,309.4,1465,41.1,30,10.799999999999955,60211.5,0,0,0,0,0,0,0.36302122457313796,Low
8535,M23394,M,298.6,309.5,1404,43.3,33,10.899999999999977,60793.2,0,0,0,0,0,0,0.38115921095622096,Low
8536,L55715,L,298.6,309.5,1547,44.8,36,10.899999999999977,69305.59999999999,0,0,0,0,0,0,0.41327011833115246,Low
8537,M23396,M,298.6,309.5,1426,45.4,38,10.899999999999977,64740.4,0,0,0,0,0,0,0.4094715679683449,Low
8538,L55717,L,298.6,309.5,1730,30.2,41,10.899999999999977,52246.0,0,0,0,0,0,0,0.3026251538938413,Low
8539,L55718,L,298.5,309.4,1548,37.7,43,10.899999999999977,58359.600000000006,0,0,0,0,0,0,0.3607323283705125,Low
8540,L55719,L,298.5,309.4,1517,40.2,45,10.899999999999977,60983.4,0,0,0,0,0,0,0.38352592636641475,Low
8541,L55720,L,298.6,309.5,1687,29.3,47,10.899999999999977,49429.1,0,0,0,0,0,0,0.3008371197474201,Low
8542,L55721,L,298.5,309.5,1738,25.2,49,11.0,43797.6,0,0,0,0,0,0,0.26881857988702046,Low
8543,H37956,H,298.4,309.4,1512,35.3,51,11.0,53373.6,0,0,0,0,0,0,0.3489909540314149,Low
8544,M23403,M,298.5,309.4,1365,48.7,56,10.899999999999977,66475.5,0,0,0,0,0,0,0.4599604395208565,Medium
8545,H37958,H,298.5,309.4,2011,21.0,59,10.899999999999977,42231.0,0,0,0,0,0,0,0.25803202192586366,Low
8546,L55725,L,298.4,309.3,1806,27.6,64,10.900000000000034,49845.600000000006,0,0,0,0,0,0,0.31930974281817787,Low
8547,L55726,L,298.4,309.3,1716,28.4,66,10.900000000000034,48734.399999999994,0,0,0,0,0,0,0.3243707054158295,Low
8548,M23407,M,298.4,309.4,1666,24.3,68,11.0,40483.8,0,0,0,0,0,0,0.28646744681582154,Low
8549,L55728,L,298.5,309.4,1578,36.3,71,10.899999999999977,57281.399999999994,0,0,0,0,0,0,0.39488624422104057,Low
8550,L55729,L,298.3,309.3,1558,37.2,73,11.0,57957.600000000006,0,0,0,0,0,0,0.4045126728983539,Low
8551,L55730,L,298.3,309.2,1456,45.5,75,10.899999999999977,66248.0,0,0,0,0,0,0,0.4719063897845958,Medium
8552,M23411,M,298.2,309.1,1457,49.0,77,10.900000000000034,71393.0,0,0,0,0,0,0,0.505859245627453,Medium
8553,L55732,L,298.2,309.1,1467,44.5,80,10.900000000000034,65281.5,0,0,0,0,0,0,0.47214544435433203,Medium
8554,M23413,M,298.1,309.0,1661,38.2,82,10.899999999999977,63450.200000000004,0,0,0,0,0,0,0.4365774629318725,Medium
8555,L55734,L,298.1,309.0,1592,33.9,85,10.899999999999977,53968.799999999996,0,0,0,0,0,0,0.3963909107853697,Low
8556,L55735,L,298.2,309.0,1596,37.2,87,10.800000000000011,59371.200000000004,0,0,0,0,0,0,0.4298232041202828,Medium
8557,L55736,L,298.2,309.0,1489,40.6,89,10.800000000000011,60453.4,0,0,0,0,0,0,0.45409811668898226,Medium
8558,L55737,L,298.3,309.0,1471,48.3,91,10.699999999999989,71049.3,0,0,0,0,0,0,0.5233752375879657,Medium
8559,M23418,M,298.3,309.0,1505,41.3,93,10.699999999999989,62156.49999999999,0,0,0,0,0,0,0.46809498747847406,Medium
8560,L55739,L,298.3,309.0,1519,40.0,96,10.699999999999989,60760.0,0,0,0,0,0,0,0.4625574905646227,Medium
8561,L55740,L,298.3,309.0,1408,45.4,98,10.699999999999989,63923.2,0,0,0,0,0,0,0.5024971041292534,Medium
8562,L55741,L,298.2,308.9,1332,44.4,100,10.699999999999989,59140.799999999996,0,0,0,0,0,0,0.4894193296607232,Medium
8563,L55742,L,298.1,308.9,1351,52.4,102,10.799999999999955,70792.4,0,0,0,0,0,0,0.5627167992961437,High
8564,L55743,L,298.0,308.9,1500,36.7,104,10.899999999999977,55050.00000000001,0,0,0,0,0,0,0.44424434356542447,Medium
8565,M23424,M,298.0,308.7,1614,30.7,106,10.699999999999989,49549.799999999996,0,0,0,0,0,0,0.4020812543648918,Low
8566,L55745,L,298.0,308.8,1489,36.5,109,10.800000000000011,54348.5,0,0,0,0,0,0,0.4494744171640345,Medium
8567,M23426,M,297.9,308.7,1751,26.6,111,10.800000000000011,46576.600000000006,0,0,0,0,0,0,0.38077859267682335,Low
8568,L55747,L,298.0,308.7,1511,45.8,114,10.699999999999989,69203.8,0,0,0,0,0,0,0.5418560528353424,High
8569,L55748,L,297.9,308.6,1691,29.6,116,10.700000000000045,50053.600000000006,0,0,0,0,0,0,0.41297953685829153,Low
8570,L55749,L,297.9,308.6,1757,27.5,118,10.700000000000045,48317.5,0,0,0,0,0,0,0.4007023784111975,Low
8571,H37984,H,297.9,308.7,1545,35.9,120,10.800000000000011,55465.5,0,0,0,0,0,0,0.46607874706558017,Medium
8572,L55751,L,297.9,308.6,2262,15.7,125,10.700000000000045,35513.4,0,0,0,0,0,0,0.31816554496570953,Low
8573,M23432,M,297.7,308.5,1559,35.2,127,10.800000000000011,54876.8,0,0,0,0,0,0,0.4719770676703882,Medium
8574,L55753,L,297.6,308.4,1626,32.4,130,10.799999999999955,52682.399999999994,0,0,0,0,0,0,0.4564050527567192,Medium
8575,L55754,L,297.6,308.3,1424,53.9,132,10.699999999999989,76753.59999999999,0,0,0,0,0,0,0.6317832959240174,High
8576,M23435,M,297.6,308.3,1648,29.1,134,10.699999999999989,47956.8,0,0,0,0,0,0,0.433979591934605,Medium
8577,L55756,L,297.6,308.3,1523,39.5,137,10.699999999999989,60158.5,0,0,0,0,0,0,0.5232808933295836,Medium
8578,L55757,L,297.6,308.3,1502,43.2,139,10.699999999999989,64886.4,0,0,0,0,0,0,0.5573954901070524,High
8579,L55758,L,297.5,308.2,1489,40.7,141,10.699999999999989,60602.3,0,0,0,0,0,0,0.5371955615920779,Medium
8580,M23439,M,297.4,308.1,1620,31.2,143,10.700000000000045,50544.0,0,0,0,0,0,0,0.46556034678377295,Medium
8581,L55760,L,297.5,308.1,1631,30.6,146,10.600000000000023,49908.600000000006,0,0,0,0,0,0,0.465579079479779,Medium
8582,M23441,M,297.5,308.0,1429,45.8,148,10.5,65448.2,0,0,0,0,0,0,0.5871727324271557,High
8583,M23442,M,297.5,308.1,1334,72.0,151,10.600000000000023,96048.0,1,0,0,1,0,0,0.8046249488027022,High
8584,L55763,L,297.4,308.0,1423,38.0,154,10.600000000000023,54074.0,0,0,0,0,0,0,0.528245660778921,Medium
8585,L55764,L,297.4,307.9,1390,47.7,156,10.5,66303.0,0,0,0,0,0,0,0.6121811196012266,High
8586,M23445,M,297.4,307.9,1338,48.5,158,10.5,64893.0,0,0,0,0,0,0,0.6165707241142709,High
8587,H38000,H,297.3,307.9,1461,37.5,161,10.599999999999966,54787.5,0,0,0,0,0,0,0.5381687275220399,Medium
8588,M23447,M,297.4,307.9,1627,34.3,166,10.5,55806.1,0,0,0,0,0,0,0.5307800873189709,Medium
8589,L55768,L,297.3,307.8,1385,44.4,169,10.5,61494.0,0,0,0,0,0,0,0.6037975206950656,High
8590,M23449,M,297.3,307.8,1538,48.0,171,10.5,73824.0,0,0,0,0,0,0,0.654443427615832,High
8591,L55770,L,297.4,307.9,1557,35.5,174,10.5,55273.5,0,0,0,0,0,0,0.548825044185763,High
8592,L55771,L,297.4,307.9,1606,33.4,176,10.5,53640.399999999994,0,0,0,0,0,0,0.5367793110489586,Medium
8593,M23452,M,297.5,308.0,1430,44.5,178,10.5,63635.0,0,0,0,0,0,0,0.6233867211236571,High
8594,M23453,M,297.4,308.0,1601,34.6,181,10.600000000000023,55394.600000000006,0,0,0,0,0,0,0.5552192761697632,High
8595,L55774,L,297.4,308.0,1356,51.9,184,10.600000000000023,70376.4,0,0,0,0,0,0,0.688679126691745,High
8596,M23455,M,297.5,308.2,1624,30.9,186,10.699999999999989,50181.6,0,0,0,0,0,0,0.5310819272621494,Medium
8597,L55776,L,297.5,308.2,1327,56.5,189,10.699999999999989,74975.5,0,0,0,0,0,0,0.7321924674379756,High
8598,L55777,L,297.6,308.3,1410,47.0,191,10.699999999999989,66270.0,0,0,0,0,0,0,0.6635967881613198,High
8599,L55778,L,297.6,308.3,1478,42.3,193,10.699999999999989,62519.399999999994,0,0,0,0,0,0,0.6325076407918269,High
8600,L55779,L,297.6,308.4,1460,40.3,195,10.799999999999955,58837.99999999999,0,0,0,0,0,0,0.6164091401164504,High
8601,L55780,L,297.5,308.3,1435,40.3,197,10.800000000000011,57830.49999999999,0,0,0,0,0,0,0.6173074964221583,High
8602,H38015,H,297.4,308.2,1359,46.9,199,10.800000000000011,63737.1,0,0,0,0,0,0,0.6700045184855224,High
8603,L55782,L,297.4,308.1,1729,31.7,204,10.700000000000045,54809.299999999996,0,0,0,0,0,0,0.5743337666564934,High
8604,H38017,H,297.3,308.0,1384,49.1,206,10.699999999999989,67954.40000000001,0,0,0,0,0,0,0.7026352549394658,High
8605,L55784,L,297.4,308.2,1297,52.1,211,10.800000000000011,67573.7,0,0,0,0,0,0,0.7261685348539004,High
8606,L55785,L,297.5,308.4,1633,33.3,213,10.899999999999977,54378.899999999994,0,0,0,0,0,0,0.5963871812212231,High
8607,M23466,M,297.5,308.4,1505,37.2,215,10.899999999999977,55986.00000000001,0,0,0,0,0,0,0.6245887168805837,High
8608,L55787,L,297.5,308.4,1433,50.0,218,10.899999999999977,71650.0,0,0,0,0,0,0,0.734856092159617,High
8609,L55788,L,297.4,308.4,1369,50.6,220,11.0,69271.40000000001,1,0,0,0,1,0,0.7359704989179684,High
8610,L55789,L,297.4,308.3,1475,40.5,222,10.900000000000034,59737.5,1,1,0,0,0,0,0.6622168277325322,High
8611,L55790,L,297.4,308.3,1561,38.3,0,10.900000000000034,59786.299999999996,0,0,0,0,0,0,0.29925041951855835,Low
8612,L55791,L,297.4,308.3,1472,45.5,2,10.900000000000034,66976.0,0,0,0,0,0,0,0.35812707512748665,Low
8613,L55792,L,297.5,308.4,1441,44.5,4,10.899999999999977,64124.5,0,0,0,0,0,0,0.34938773883020213,Low
8614,M23473,M,297.5,308.5,1401,50.5,6,11.0,70750.5,0,0,0,0,0,0,0.4004044398126143,Low
8615,L55794,L,297.5,308.5,1691,33.1,9,11.0,55972.100000000006,0,0,0,0,0,0,0.27633831356571725,Low
8616,L55795,L,297.6,308.6,1382,47.1,11,11.0,65092.200000000004,0,0,0,0,0,0,0.3769149212846923,Low
8617,L55796,L,297.6,308.6,1355,46.4,13,11.0,62872.0,0,0,0,0,0,0,0.37124237157154455,Low
8618,L55797,L,297.6,308.6,1529,45.3,15,11.0,69263.7,0,0,0,0,0,0,0.38272164713325046,Low
8619,L55798,L,297.7,308.7,1829,24.9,17,11.0,45542.1,0,0,0,0,0,0,0.22049696862822632,Low
8620,H38033,H,297.6,308.6,1480,39.8,19,11.0,58903.99999999999,0,0,0,0,0,0,0.33554930975037955,Low
8621,L55800,L,297.6,308.5,1475,42.4,24,10.899999999999977,62540.0,0,0,0,0,0,0,0.3659097005140072,Low
8622,M23481,M,297.6,308.5,1431,52.6,26,10.899999999999977,75270.6,0,0,0,0,0,0,0.45371943087619954,Medium
8623,L55802,L,297.5,308.3,1437,42.3,29,10.800000000000011,60785.1,0,0,0,0,0,0,0.36932239532362976,Low
